крадется	0.203	0.755	0.545
кража	0.135	0.867	0.394
край	0.454	0.401	0.399
крайне	0.633	0.440	0.673
крайний	0.518	0.770	0.789
крайность	0.408	0.588	0.583
кран	0.401	0.347	0.456
краны	0.448	0.378	0.409
крапива	0.406	0.324	0.490
крапивница	0.417	0.473	0.591
красавчик	0.438	0.375	0.361
красивая	0.875	0.614	0.648
красивый	0.890	0.600	0.682
краситель	0.479	0.314	0.371
краска	0.667	0.343	0.413
краснеть	0.698	0.610	0.445
краснея	0.510	0.789	0.288
красноватый	0.521	0.337	0.328
красноречивый	0.870	0.680	0.741
красноречие	0.665	0.481	0.748
красный	0.448	0.414	0.359
красота	0.842	0.600	0.644
красотка	0.418	0.780	0.492
красочный	0.850	0.520	0.519
красться	0.371	0.645	0.382
кратер	0.450	0.647	0.529
краткий	0.460	0.416	0.379
кратко	0.686	0.314	0.330
краткость	0.459	0.357	0.324
крах	0.208	0.689	0.342
крахмал	0.507	0.354	0.312
крачка	0.573	0.365	0.309
креативность	0.938	0.684	0.815
креветка	0.529	0.343	0.407
креветки	0.531	0.448	0.224
кредит	0.673	0.549	0.648
кредитование	0.592	0.568	0.602
кредитор	0.409	0.557	0.696
кредитуется	0.781	0.390	0.691
крейг	0.448	0.449	0.490
крейсер	0.737	0.490	0.608
крейсерская	0.886	0.580	0.560
крекер	0.604	0.343	0.346
кремация	0.084	0.620	0.420
кремень	0.521	0.439	0.536
кремний	0.439	0.448	0.445
крендель	0.519	0.323	0.358
крениться	0.404	0.694	0.363
креольский	0.667	0.357	0.523
креп	0.562	0.224	0.349
крепкий	0.603	0.632	0.764
крепление	0.594	0.473	0.554
крепостной	0.469	0.497	0.675
крепость	0.762	0.568	0.944
кресло	0.646	0.164	0.339
крестильный	0.646	0.343	0.625
крестить	0.706	0.391	0.591
крестоносец	0.439	0.588	0.548
крестообразный	0.429	0.435	0.585
крестьянин	0.530	0.275	0.407
кретин	0.265	0.583	0.312
кретины	0.094	0.741	0.328
крещендо	0.760	0.575	0.594
крещение	0.784	0.383	0.608
кривизна	0.417	0.367	0.447
криво	0.156	0.540	0.275
кривой	0.182	0.571	0.416
криволинейный	0.480	0.575	0.411
кризис	0.208	0.811	0.431
крик	0.188	0.863	0.594
крикет	0.423	0.539	0.370
крикун	0.310	0.595	0.434
криптография	0.490	0.415	0.650
криптонит	0.306	0.690	0.588
крис	0.427	0.417	0.407
кристалл	0.618	0.270	0.508
кристаллизация	0.600	0.449	0.565
кристаллический	0.765	0.235	0.534
критерий	0.396	0.410	0.736
критик	0.264	0.604	0.686
критика	0.208	0.661	0.521
критиковал	0.240	0.600	0.311
критиковать	0.108	0.704	0.463
критический	0.312	0.802	0.545
кричать	0.267	0.872	0.493
кричащий	0.418	0.709	0.533
кровавый	0.086	0.893	0.487
кровать	0.604	0.173	0.327
кровожадный	0.052	0.804	0.644
кровообращение	0.592	0.575	0.545
кровоподтеки	0.084	0.520	0.422
кровопролитие	0.048	0.942	0.525
кровосмесительный	0.188	0.736	0.442
кровотечение	0.142	0.839	0.397
кровоток	0.552	0.530	0.528
кровь	0.239	0.646	0.551
крокет	0.551	0.519	0.407
крокодил	0.336	0.580	0.530
кролик	0.713	0.328	0.217
кромсать	0.224	0.750	0.627
кропотливый	0.396	0.335	0.386
кроссворд	0.611	0.423	0.455
кроссовер	0.559	0.550	0.500
кроссовки	0.699	0.514	0.369
крот	0.436	0.377	0.352
кроткий	0.531	0.150	0.198
крофт	0.531	0.429	0.421
крохотный	0.510	0.388	0.382
крошечный	0.487	0.325	0.225
крошка	0.464	0.357	0.310
круассан	0.745	0.330	0.430
круг	0.480	0.290	0.343
круглолицый	0.531	0.427	0.304
круглый	0.552	0.434	0.311
круговой	0.556	0.382	0.463
кружево	0.625	0.200	0.293
кружение	0.510	0.654	0.336
кружиться	0.461	0.788	0.661
кружка	0.542	0.214	0.382
круиз	0.740	0.442	0.683
крупа	0.454	0.379	0.371
крупье	0.531	0.519	0.404
крутить	0.375	0.469	0.337
круто	0.885	0.540	0.781
крутой	0.342	0.713	0.629
крутящийся	0.604	0.875	0.879
кручение	0.312	0.651	0.402
крушение	0.207	0.838	0.347
крылатый	0.646	0.469	0.519
крыло	0.466	0.357	0.432
крыса	0.271	0.567	0.255
крысиный	0.354	0.450	0.358
крыша	0.587	0.348	0.402
крышка	0.551	0.214	0.315
крюк	0.418	0.444	0.395
ксанакс	0.427	0.402	0.446
ксенофобия	0.156	0.771	0.500
ксерокс	0.385	0.349	0.448
куб	0.469	0.226	0.274
кубический	0.458	0.306	0.407
кубок	0.786	0.353	0.442
кувалда	0.449	0.479	0.482
кувшин	0.515	0.462	0.458
кувыркаться	0.276	0.556	0.272
кувырок	0.281	0.529	0.435
кудахтанье	0.390	0.490	0.353
кузены	0.760	0.409	0.464
кузнец	0.579	0.432	0.615
кузнечик	0.500	0.462	0.287
кузница	0.520	0.424	0.686
кукла	0.729	0.321	0.330
кукольник	0.337	0.491	0.390
кукуруза	0.594	0.196	0.292
кукушка	0.420	0.459	0.284
кулак	0.333	0.686	0.481
кулер	0.664	0.375	0.460
кулинария	0.633	0.368	0.345
кулинарный	0.654	0.443	0.519
кулон	0.676	0.321	0.385
кульминация	0.696	0.720	0.681
культ	0.448	0.535	0.648
культивировать	0.708	0.410	0.598
культивируемый	0.837	0.343	0.564
культовый	0.583	0.537	0.700
культура	0.753	0.304	0.675
культурный	0.719	0.409	0.624
кумкват	0.417	0.426	0.390
кумовство	0.349	0.584	0.517
кунжут	0.673	0.250	0.382
купальник	0.625	0.401	0.330
купание	0.740	0.276	0.361
купаться	0.677	0.294	0.371
купе	0.489	0.424	0.544
купирование	0.490	0.610	0.402
купить	0.771	0.769	0.612
купол	0.620	0.398	0.509
купон	0.704	0.300	0.421
куранты	0.625	0.490	0.402
куратор	0.688	0.389	0.688
курган	0.479	0.363	0.362
курение	0.176	0.557	0.384
курильщик	0.208	0.528	0.311
курировать	0.726	0.418	0.526
курица	0.489	0.291	0.318
куркума	0.542	0.316	0.312
курок	0.271	0.804	0.660
куропатка	0.583	0.415	0.250
курсант	0.504	0.393	0.664
курсировать	0.458	0.320	0.324
курсы	0.735	0.412	0.534
курьер	0.551	0.383	0.441
курятник	0.556	0.511	0.532
кусать	0.219	0.796	0.510
кусок	0.482	0.323	0.360
кусочек	0.452	0.288	0.336
куст	0.413	0.220	0.315
кустарник	0.510	0.303	0.336
кутикула	0.340	0.320	0.377
кухня	0.707	0.299	0.394
куча	0.501	0.371	0.472
кучер	0.479	0.394	0.509
кэдди	0.550	0.453	0.320
кэрол	0.673	0.412	0.436
лабиринт	0.459	0.710	0.468
лаборатория	0.525	0.495	0.569
лава	0.280	0.539	0.615
лаванда	0.812	0.198	0.388
лаваш	0.551	0.279	0.255
лавина	0.265	0.915	0.683
лавировать	0.365	0.431	0.431
лавочник	0.677	0.510	0.730
лавр	0.646	0.146	0.302
лавры	0.684	0.279	0.545
лагер	0.584	0.480	0.353
лагерь	0.649	0.595	0.599
лагуна	0.660	0.231	0.373
ладья	0.380	0.400	0.510
лает	0.427	0.694	0.325
лазанья	0.719	0.441	0.396
лазарет	0.398	0.474	0.431
лазейка	0.406	0.755	0.491
лазер	0.469	0.531	0.769
лазурь	0.620	0.256	0.339
лайкра	0.520	0.449	0.328
лайм	0.594	0.240	0.415
лак	0.455	0.375	0.317
лакей	0.232	0.481	0.191
лакомства	0.950	0.622	0.424
лаконичный	0.583	0.298	0.620
лакрица	0.677	0.310	0.400
лакросс	0.573	0.656	0.509
лактоза	0.479	0.290	0.433
лама	0.525	0.455	0.460
ламинария	0.479	0.264	0.213
ламинированный	0.417	0.304	0.373
лампочка	0.568	0.231	0.301
лань	0.550	0.336	0.336
лапа	0.417	0.360	0.286
лапша	0.633	0.216	0.225
ларго	0.521	0.480	0.517
ларек	0.370	0.245	0.292
ларингит	0.125	0.500	0.370
ласка	0.408	0.317	0.337
ласкание	0.794	0.564	0.500
ласкать	0.828	0.452	0.432
ласки	0.812	0.462	0.480
лассо	0.438	0.460	0.339
ластик	0.458	0.209	0.311
ластовица	0.427	0.425	0.423
латекс	0.479	0.413	0.325
латте	0.615	0.320	0.311
латук	0.594	0.163	0.291
латунь	0.500	0.320	0.490
лауреат	0.724	0.402	0.702
лачуга	0.385	0.393	0.305
лаять	0.360	0.602	0.395
леа	0.583	0.294	0.358
лебедка	0.385	0.434	0.449
лебедь	0.781	0.225	0.357
лев	0.532	0.717	0.682
левитировать	0.561	0.598	0.551
левша	0.516	0.398	0.392
легализовать	0.510	0.460	0.818
легенда	0.837	0.519	0.750
легендарный	0.741	0.538	0.704
легион	0.469	0.570	0.852
легитимность	0.823	0.420	0.855
легкие	0.531	0.352	0.555
легкий	0.734	0.234	0.382
легко	0.740	0.290	0.547
легковоспламеняющийся	0.216	0.800	0.715
легкое	0.510	0.292	0.629
легкомысленный	0.254	0.565	0.422
легкость	0.794	0.360	0.526
лего	0.600	0.294	0.189
легочный	0.276	0.471	0.544
лед	0.440	0.265	0.219
леденец	0.628	0.483	0.357
леди	0.854	0.481	0.602
ледник	0.573	0.396	0.554
ледниковый	0.439	0.327	0.474
ледокол	0.571	0.545	0.848
ледяной	0.684	0.375	0.345
лежачий	0.429	0.370	0.352
лежащий	0.448	0.312	0.317
лезвие	0.378	0.602	0.594
лей	0.604	0.389	0.764
лейка	0.602	0.298	0.336
лейкемия	0.094	0.572	0.351
лейтенант	0.594	0.612	0.920
лекарственный	0.667	0.417	0.614
лекарство	0.214	0.790	0.453
лектор	0.677	0.549	0.736
лекция	0.594	0.462	0.737
лелея	0.836	0.380	0.625
лемма	0.530	0.284	0.391
ленивый	0.284	0.323	0.177
лента	0.625	0.282	0.305
лень	0.235	0.190	0.129
леопард	0.542	0.755	0.611
лепесток	0.810	0.194	0.211
лепешка	0.418	0.287	0.229
лепнина	0.439	0.292	0.279
лепрекон	0.417	0.480	0.417
лес	0.729	0.270	0.435
леса	0.594	0.269	0.364
лесник	0.500	0.451	0.522
лесопилка	0.427	0.378	0.434
лесоруб	0.500	0.660	0.726
лестница	0.495	0.418	0.378
лестный	0.755	0.686	0.500
лесть	0.470	0.575	0.404
летать	0.760	0.775	0.676
летающий	0.877	0.606	0.696
лето	0.825	0.436	0.503
летчик	0.571	0.638	0.647
лечебный	0.518	0.368	0.561
лечение	0.663	0.386	0.620
лечить	0.591	0.310	0.551
лжесвидетельство	0.229	0.686	0.409
лжец	0.042	0.606	0.339
лживый	0.071	0.788	0.371
ли	0.510	0.269	0.296
лиана	0.429	0.558	0.366
либерализм	0.562	0.712	0.750
либеральный	0.565	0.565	0.755
либидо	0.770	0.602	0.571
либретто	0.612	0.328	0.406
ливень	0.360	0.569	0.429
ливрея	0.510	0.417	0.429
лига	0.656	0.340	0.462
лигатура	0.478	0.430	0.447
лидер	0.833	0.582	0.926
лидерство	0.870	0.690	0.983
лизать	0.470	0.482	0.330
ликвидатор	0.354	0.663	0.750
ликвидация	0.417	0.625	0.649
ликвидировать	0.296	0.662	0.494
ликвидность	0.688	0.529	0.534
ликер	0.637	0.657	0.411
ликование	0.698	0.580	0.464
ликующий	0.818	0.817	0.695
лили	0.640	0.245	0.263
лиловый	0.533	0.330	0.314
лимон	0.596	0.317	0.316
лимонад	0.661	0.287	0.412
лимузин	0.699	0.449	0.653
лимфа	0.398	0.510	0.390
лимфатический	0.380	0.509	0.472
лимфома	0.208	0.645	0.330
лин	0.416	0.362	0.343
лингвини	0.625	0.338	0.355
лингвист	0.583	0.330	0.634
лингвистика	0.552	0.390	0.618
лингвистический	0.646	0.351	0.618
линейный	0.646	0.250	0.472
линии	0.542	0.317	0.330
линия	0.541	0.180	0.353
линкор	0.479	0.750	0.726
линолеум	0.510	0.378	0.402
линчевание	0.135	0.920	0.548
линчеватель	0.418	0.627	0.720
линчевать	0.167	0.885	0.482
липкий	0.413	0.448	0.316
липосакция	0.292	0.684	0.464
лира	0.625	0.301	0.392
лирический	0.705	0.360	0.541
лиса	0.323	0.555	0.491
лист	0.511	0.165	0.298
листание	0.553	0.551	0.345
листва	0.620	0.373	0.237
лиственный	0.519	0.442	0.491
листинг	0.438	0.273	0.432
листовка	0.490	0.206	0.375
литания	0.510	0.365	0.482
литература	0.708	0.250	0.598
литературный	0.719	0.324	0.667
литерный	0.542	0.361	0.482
литий	0.417	0.330	0.430
литография	0.556	0.337	0.477
литология	0.519	0.378	0.525
литосфера	0.473	0.333	0.689
литр	0.573	0.208	0.382
литургия	0.490	0.327	0.568
лиф	0.390	0.471	0.386
лифт	0.562	0.604	0.676
лифчик	0.510	0.469	0.336
лихо	0.856	0.765	0.787
лихой	0.612	0.627	0.799
лихорадочный	0.407	0.637	0.425
лица	0.732	0.365	0.510
лицевой	0.470	0.394	0.464
лицемер	0.082	0.673	0.306
лицемерие	0.156	0.523	0.370
лицемерный	0.048	0.740	0.415
лицензия	0.500	0.394	0.702
лицо	0.603	0.306	0.572
личинка	0.361	0.443	0.281
личность	0.780	0.436	0.785
личный	0.750	0.311	0.467
лишайник	0.418	0.388	0.463
лишен	0.333	0.449	0.311
лишение	0.194	0.610	0.413
лишенный	0.267	0.477	0.391
лишить	0.318	0.569	0.382
лишний	0.316	0.469	0.393
лмл	0.448	0.519	0.385
лоб	0.470	0.308	0.556
лобби	0.625	0.427	0.472
лоббист	0.385	0.527	0.565
лобковые	0.490	0.513	0.349
лобковый	0.406	0.570	0.509
лоботомия	0.296	0.598	0.402
ловец	0.475	0.533	0.516
ловить	0.510	0.613	0.598
ловкач	0.427	0.454	0.490
ловкий	0.719	0.575	0.849
ловкость	0.693	0.643	0.720
ловушка	0.211	0.714	0.464
ловушки	0.235	0.673	0.481
логарифм	0.520	0.439	0.551
логарифмический	0.469	0.458	0.606
логика	0.646	0.245	0.819
логистика	0.633	0.500	0.730
логический	0.616	0.425	0.551
логово	0.489	0.392	0.395
логотип	0.474	0.317	0.537
лодка	0.464	0.368	0.455
лодочник	0.592	0.573	0.562
лодыжка	0.500	0.274	0.234
лодырь	0.260	0.460	0.321
ложа	0.656	0.356	0.474
ложка	0.530	0.222	0.283
ложно	0.083	0.480	0.265
ложный	0.225	0.533	0.367
ложь	0.100	0.611	0.271
лозунг	0.550	0.216	0.564
локализация	0.552	0.330	0.545
локализованный	0.490	0.460	0.621
